symbol,window_index,p99_upper,p95_upper,p90_upper,placebo_mean,p90_lower,p95_lower,p99_lower,n,actual_median_abs_price_change
DGS10,-1,0.2450000000000001,0.2200000000000002,0.20999999999999996,0.15428599999999998,0.10000000000000009,0.0900000000000003,0.07997499999999964,5000,0.16000000000000014
DGS10,0,0.2549999999999999,0.22999999999999976,0.21999999999999975,0.157736,0.10000000000000053,0.09499999999999975,0.08000000000000007,5000,0.13999999999999968
DGS10,1,0.2600250000000012,0.23500000000000032,0.2250000000000001,0.159544,0.10999999999999943,0.09999999999999987,0.08499999999999996,5000,0.17999999999999972
DGS10,2,0.27,0.23500000000000032,0.22000000000000064,0.16513799999999998,0.10999999999999988,0.10000000000000009,0.08000000000000007,5000,0.17999999999999972
DGS10,3,0.27000000000000046,0.24999999999999956,0.22999999999999998,0.170224,0.11000000000000032,0.10000000000000053,0.08999999999999986,5000,0.1850000000000005
DGS10,4,0.29000000000000004,0.2550000000000001,0.2400000000000002,0.173335,0.11000000000000032,0.09999999999999987,0.08000000000000007,5000,0.1850000000000005
DGS10,5,0.29000000000000004,0.2599999999999998,0.2400000000000002,0.176359,0.11999999999999966,0.10999999999999988,0.0900000000000003,5000,0.16999999999999993
DGS10,6,0.29000000000000004,0.2599999999999998,0.24499999999999988,0.179037,0.11999999999999966,0.1100000000000001,0.0900000000000003,5000,0.20999999999999996
DGS10,7,0.3000250000000008,0.26000000000000023,0.25,0.176775,0.1200000000000001,0.10999999999999988,0.09497499999999975,5000,0.19500000000000028
DGS10,8,0.30499999999999994,0.2699999999999996,0.24500000000000033,0.177297,0.1200000000000001,0.11000000000000032,0.09997499999999965,5000,0.20000000000000015
DGS10,9,0.31000000000000005,0.2749999999999999,0.2550000000000001,0.18183000000000002,0.1200000000000001,0.11000000000000032,0.09997499999999965,5000,0.20000000000000015
DGS10,10,0.31499999999999995,0.28000000000000025,0.26000000000000023,0.186311,0.125,0.11999999999999988,0.09999999999999964,5000,0.1900000000000004
DGS10,11,0.3249999999999995,0.2899999999999998,0.2650000000000001,0.193237,0.13000000000000078,0.1200000000000001,0.1050000000000002,5000,0.23000000000000043
DGS10,12,0.3350000000000002,0.29499999999999993,0.27500000000000013,0.20141,0.13999999999999968,0.1299999999999999,0.10000000000000053,5000,0.21999999999999975
DGS10,13,0.3250000000000002,0.29499999999999993,0.28500000000000014,0.210304,0.1349999999999998,0.125,0.1050000000000002,5000,0.20999999999999996
DGS10,14,0.3500000000000001,0.3150000000000004,0.2999999999999998,0.21553,0.1399999999999999,0.1299999999999999,0.11000000000000032,5000,0.20999999999999996
DGS10,15,0.34999999999999987,0.3200000000000003,0.30999999999999983,0.221511,0.14999999999999947,0.1299999999999999,0.10999999999999988,5000,0.2400000000000002
DGS20,-15,0,0,0,0,0,0,0,5000,0
DGS20,-14,0.0600000000000005,0.05999999999999961,0.05000000000000071,0.03810800000000003,0.02999999999999936,0.024999999999999467,0.020000000000000018,5000,0.03000000000000025
DGS20,-13,0.08999999999999986,0.08000000000000007,0.08000000000000007,0.05647099999999997,0.040000000000000036,0.03000000000000025,0.02999999999999936,5000,0.05999999999999961
